00086171,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,思茅,云南思茅,李昌廉,1-71,1981/5/15
00086172,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,墨江,云南墨江,刘胜利,1-71,1975/10/14
00086173,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,屯冲,云南屯冲,熊江,1-71,1981/10/29
00086174,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,临沧,云南临沧,林苏,1-71,1984/7/19
00086175,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,屯冲,云南屯冲,熊江,1-71,1981/9/26
00086176,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,思茅,云南思茅,李昌廉,1-71,1981/5/15
00086177,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,普洱,云南普洱,杨大荣,1-71,1981/8/8
00086178,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,思茅,云南思茅,肖宁年、熊江,1-71,1999/10/5
00086179,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,孟仑,云南孟仑,鲁华平,1-71,1981/5/20
00086180,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,瑞丽,云南瑞丽,熊江,1-71,1979/8/30
00086181,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,瑞丽,云南瑞丽,熊江,1-71,2001/1/1
00086182,叉蝽,Pentatomidae,Cressona,valida,,Dallas,Cressona valida Dallas,云南,孟仑,云南孟仑,赵彬,1-71,1985/5/26
